paper_id,title,publication_year,publication_date,publication_type,citation_count,citations_per_year,fwci,referenced_works_count,topics,keywords,primary_topic,primary_subfield,primary_field,primary_domain,venue_source,venue_type,authors,institutions,institution_ids,countries,country_names,doi,language,is_oa,oa_status,search_term_used,paper_age,citation_velocity,author_count,institution_count,country_count
https://openalex.org/W4379779443,Tackling Faceless Killers: Toxic Comment Detection to Maintain a Healthy Internet Environment,2023,2023-01-01,article,3.0,0.75,0.5245,36.0,Hate Speech and Cyberbullying Detection,The Internet; Business; Computer science; Environmental health; Internet privacy; Environmental science; World Wide Web; Medicine,Hate Speech and Cyberbullying Detection,Artificial Intelligence,Computer Science,Physical Sciences,"Computers, materials & continua/Computers, materials & continua (Print)",journal,Semi Park; Kyungho Lee,Korea University,https://openalex.org/I197347611,KR,South Korea,https://doi.org/10.32604/cmc.2023.035313,en,True,diamond,primary_topic.subfield.id:1702,3,0.75,2,1,1
https://openalex.org/W4379797635,PTGNG: An Evolutionary Approach for Parameter Optimization in the Growing Neural Gas Algorithm,2023,2023-06-07,article,3.0,0.75,0.497,22.0,Neural Networks and Applications; Machine Learning and ELM; Metaheuristic Optimization Algorithms Research,Evolutionary algorithm; Computer science; Artificial neural network; Neural gas; Algorithm; Set (abstract data type); Space (punctuation); Representation (politics); Competitive learning; Evolutionary acquisition of neural topologies; Unsupervised learning; Artificial intelligence; Machine learning; Evolutionary programming; Recurrent neural network,Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,International Journal of Computational and Experimental Science and Engineering,journal,Mohanad Dhari Jassam ALALKAWI; Shadi Al Shehabi; Meltem Yıldırım Imamoğlu,Commission on Higher Education; University of Turkish Aeronautical Association,https://openalex.org/I2800735922; https://openalex.org/I4210145505,PH; TR,Philippines; Turkey,https://doi.org/10.22399/ijcesen.1282146,en,True,diamond,primary_topic.subfield.id:1702,3,0.75,3,2,2
https://openalex.org/W4379798151,KHiTE: Multilingual Speech Acquisition to Monolingual Text Translation,2023,2023-06-03,article,3.0,0.75,0.5024,25.0,Speech Recognition and Synthesis; Natural Language Processing Techniques; Vehicle License Plate Recognition,Computer science; Natural language processing; Artificial intelligence; Telugu; Speech recognition; Artificial neural network; Identification (biology); Language identification; Speech synthesis; Speech corpus; Machine translation; Natural language,Speech Recognition and Synthesis,Artificial Intelligence,Computer Science,Physical Sciences,Indian Journal of Science and Technology,journal,Naveenkumar T. Rudrappa; Mallamma V. Reddy; M. Hanumanthappa,"Rani Channamma University, Belagavi; Bangalore University",https://openalex.org/I4210133707; https://openalex.org/I53465836,IN,India,https://doi.org/10.17485/ijst/v16i21.727,en,True,diamond,primary_topic.subfield.id:1702,3,0.75,3,2,1
https://openalex.org/W4379882576,A systematic survey for precursory tilt changes at all monitored eruptions in Japan,2023,2023-06-07,article,3.0,0.75,0.5361,32.0,Seismology and Earthquake Studies; Seismic Waves and Analysis; earthquake and tectonic studies,Tiltmeter; Tilt (camera); Geology; Volcano; Seismology; Waveform; Geodesy; Amplitude; Remote sensing; Optics; Telecommunications; Computer science,Seismology and Earthquake Studies,Artificial Intelligence,Computer Science,Physical Sciences,Journal of Volcanology and Geothermal Research,journal,Yuta Maeda,Nagoya University,https://openalex.org/I60134161,JP,Japan,https://doi.org/10.1016/j.jvolgeores.2023.107831,en,True,hybrid,primary_topic.subfield.id:1702,3,0.75,1,1,1
https://openalex.org/W4379911512,Winner Determination Algorithms for Graph Games with Matching Structures,2023,2023-06-08,article,3.0,0.75,0.5299,16.0,Artificial Intelligence in Games; Digital Games and Media; Sports Analytics and Performance,Combinatorics; Colored; Mathematics; Arc (geometry); Vertex (graph theory); Theory of computation; Graph; Algorithm; Discrete mathematics; Geometry,Artificial Intelligence in Games,Artificial Intelligence,Computer Science,Physical Sciences,Algorithmica,journal,Tesshu Hanaka; Hironori Kiya; Hirotaka Ono; Kanae Yoshiwatari,Kyushu University; Osaka Metropolitan University; Nagoya University,https://openalex.org/I135598925; https://openalex.org/I4387152983; https://openalex.org/I60134161,JP,Japan,https://doi.org/10.1007/s00453-023-01136-w,en,False,closed,primary_topic.subfield.id:1702,3,0.75,4,3,1
https://openalex.org/W4380303165,Fair Contract Signing Model Based on Blockchain and VES Algorithm,2023,2023-04-14,article,3.0,0.75,0.5245,16.0,Cryptography and Data Security; Blockchain Technology Applications and Security; Privacy-Preserving Technologies in Data,Computer science; Computer security; Commit; Smart contract; Oracle; Blockchain; Digital signature; Trusted third party; Random oracle; Scheme (mathematics); Delegate; Signature (topology); Encryption; Public-key cryptography; Database; Hash function; Programming language; Mathematics,Cryptography and Data Security,Artificial Intelligence,Computer Science,Physical Sciences,,,Guiwen Wang; Yimin Yu; Zhiming Song; Tao Fu,Yunnan University of Finance And Economics,https://openalex.org/I49185572,CN,China,https://doi.org/10.1109/cisce58541.2023.10142628,en,False,closed,primary_topic.subfield.id:1702,3,0.75,4,1,1
https://openalex.org/W4380323486,Dynamics of quantum correlations under correlated noisy channels,2023,2023-06-12,article,3.0,0.75,0.5139,34.0,Quantum Information and Cryptography; Quantum Mechanics and Applications; Quantum Computing Algorithms and Architecture,Quantum nonlocality; Quantum correlation; Quantum entanglement; Quantum discord; Qubit; Statistical physics; Physics; Quantum channel; Trace distance; Quantum; TRACE (psycholinguistics); Amplitude damping channel; Fidelity; Noise (video); Robustness (evolution); Quantum mechanics; Monotonic function; Quantum capacity; Quantum state; Computer science; Quantum network; Mathematics; Telecommunications; Mathematical analysis,Quantum Information and Cryptography,Artificial Intelligence,Computer Science,Physical Sciences,Optical and Quantum Electronics,journal,M.R. RameshKumar; Nandini Ananth; R. Muthuganesan; N. Sivanantham,Bharathidasan University; Czech Technical University in Prague,https://openalex.org/I4076070; https://openalex.org/I44504214,IN; CZ,India; Czechia,https://doi.org/10.1007/s11082-023-05019-w,en,False,closed,primary_topic.subfield.id:1702,3,0.75,4,2,2
https://openalex.org/W4380364211,AUGMENTASI DATA MENGGUNAKAN DCGAN PADA GAMBAR TANAH,2023,2023-06-12,article,3.0,0.75,0.497,14.0,Computer Science and Engineering; Data Mining and Machine Learning Applications; Edcuational Technology Systems,Mathematics; Artificial intelligence; Physics; Computer science,Computer Science and Engineering,Artificial Intelligence,Computer Science,Physical Sciences,TEKNIMEDIA Teknologi Informasi dan Multimedia,journal,Patmawati; Andi Sunyoto; Emha Taufiq Luthfi,Universitas Respati Yogyakarta; Universitas Amikom Yogyakarta,https://openalex.org/I4210087739; https://openalex.org/I4400573182,ID,Indonesia,https://doi.org/10.46764/teknimedia.v4i1.100,id,True,diamond,primary_topic.subfield.id:1702,3,0.75,3,2,1
https://openalex.org/W4380484922,Feasibility Study of PLS and Bagging-PLS Regressions in Predicting Some Soil Heavy Metals by VIS to NIR and SWIR Bands: Case Study of Hormuz Island Soils,2023,2023-06-13,article,3.0,0.75,0.5254,40.0,Geochemistry and Geologic Mapping; Spectroscopy and Chemometric Analyses; Remote-Sensing Image Classification,Hyperspectral imaging; VNIR; Partial least squares regression; Soil water; Spectroradiometer; Topsoil; Soil test; Environmental chemistry; Environmental science; Soil science; Near-infrared spectroscopy; Chemistry; Remote sensing; Reflectivity; Mathematics; Geology; Statistics,Geochemistry and Geologic Mapping,Artificial Intelligence,Computer Science,Physical Sciences,Eurasian Soil Science,journal,F. Abbaszadeh; Vahidreza Jalali; Azam Jafari,Shahid Bahonar University of Kerman; University of Bojnord,https://openalex.org/I115566878; https://openalex.org/I2800768525,IR,Iran,https://doi.org/10.1134/s1064229323600197,en,False,closed,primary_topic.subfield.id:1702,3,0.75,3,2,1
https://openalex.org/W4380488237,Geophysical Evaluation of Agricultural Potential of Orlu and Environs Using Landsat Imagery,2023,2023-06-13,article,3.0,0.75,0.4963,19.0,Geochemistry and Geologic Mapping; Soil and Land Suitability Analysis,Food security; Agriculture; Livelihood; Normalized Difference Vegetation Index; Geography; Water scarcity; Scarcity; Land degradation; Vegetation (pathology); Drainage basin; Water resource management; Environmental science; Environmental resource management; Physical geography; Remote sensing; Cartography; Climate change; Geology; Economics,Geochemistry and Geologic Mapping,Artificial Intelligence,Computer Science,Physical Sciences,Earth and Planetary Science,journal,C. N. Onwubuariri; Chidimma Onyinye Ikeme; Lebe A. Nnanna; B. I. Ijeh; C. C. Agoha; Cynthia C. Nwaeju; Obinna C. Dinneya; F.U. Nwaneho,Michael Okpara University of Agriculture; Federal University of Technology Owerri; Nigeria Maritime University,https://openalex.org/I98220444; https://openalex.org/I16443873; https://openalex.org/I4403928225,NG,Nigeria,https://doi.org/10.36956/eps.v2i2.844,en,True,diamond,primary_topic.subfield.id:1702,3,0.75,8,3,1
https://openalex.org/W4380562616,PSO-based procedure to find number of clusters and better initial centroids for K-means algorithm: Image segmentation as case study,2023,2023-02-14,article,3.0,0.75,0.5254,11.0,Advanced Clustering Algorithms Research; Metaheuristic Optimization Algorithms Research; Face and Expression Recognition,Centroid; Particle swarm optimization; Cluster analysis; Algorithm; Similarity (geometry); Image segmentation; k-means clustering; Image (mathematics); Fitness function; Function (biology); Rand index; Mathematics; Segmentation; Pattern recognition (psychology); Computer science; Artificial intelligence; Mathematical optimization; Genetic algorithm,Advanced Clustering Algorithms Research,Artificial Intelligence,Computer Science,Physical Sciences,,,M. Alizadeh Zarei; Ali Mohammad Nickfarjam,Islamic Azad University of Kashan; Kashan University of Medical Sciences,https://openalex.org/I2801582476; https://openalex.org/I198876898,IR,Iran,https://doi.org/10.1109/ipria59240.2023.10147171,en,False,closed,primary_topic.subfield.id:1702,3,0.75,2,2,1
https://openalex.org/W4380564189,An NLP-Empowered Virtual Course Assistant for Online Teaching and Learning,2022,2022-12-01,article,3.0,0.6,0.2779,30.0,Topic Modeling; Sentiment Analysis and Opinion Mining; Online Learning and Analytics,Computer science; Leverage (statistics); Artificial intelligence; Context (archaeology); Course (navigation); Construct (python library); Virtual learning environment; Natural language processing; Online course; World Wide Web; Multimedia; Mathematics education; Programming language,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,,,Shuqi Liu; SiuYing Man; Linqi Song,City University of Hong Kong,https://openalex.org/I168719708,HK,Hong Kong,https://doi.org/10.1109/tale54877.2022.00068,en,False,closed,primary_topic.subfield.id:1702,4,0.6,3,1,1
https://openalex.org/W4380681950,Small Area Estimation of Illiteracy Rates based on Beta-Binomial Model using Hierarchical Likelihood Approach,2023,2023-05-01,article,3.0,0.75,0.5254,13.0,Text and Document Classification Technologies,Mathematics; Statistics; Functional illiteracy; Binomial (polynomial); Negative binomial distribution; Estimation; Maximum likelihood; Small area estimation; Econometrics; Beta negative binomial distribution; Beta-binomial distribution; Hierarchical database model; Applied mathematics; Data mining; Computer science,Text and Document Classification Technologies,Artificial Intelligence,Computer Science,Physical Sciences,Mathematics and Statistics,journal,Etis Sunandi; Khairil Anwar Notodiputro; Indahwati Indahwati; Agus Mohamad Soleh,University of Bengkulu; IPB University,https://openalex.org/I47755478; https://openalex.org/I21881038,ID,Indonesia,https://doi.org/10.13189/ms.2023.110315,en,True,diamond,primary_topic.subfield.id:1702,3,0.75,4,2,1
