paper_id,title,publication_year,publication_date,publication_type,citation_count,citations_per_year,fwci,referenced_works_count,topics,keywords,primary_topic,primary_subfield,primary_field,primary_domain,venue_source,venue_type,authors,institutions,institution_ids,countries,country_names,doi,language,is_oa,oa_status,search_term_used,paper_age,citation_velocity,author_count,institution_count,country_count
https://openalex.org/W4312690267,二连盆地土壤微细粒铀地球化学分布特征及找矿方向,2022,2022-01-01,article,1.0,0.2,0.0,23.0,Geochemistry and Geologic Mapping; Radioactivity and Radon Measurements; Radioactive element chemistry and processing,Nuclear chemistry; Materials science; Chemistry,Geochemistry and Geologic Mapping,Artificial Intelligence,Computer Science,Physical Sciences,Earth Science-Journal of China University of Geosciences,journal,Taotao Yan; Lanshi Nie; Xueqiu Wang; Bimin Zhang; Hanliang Liu; Mi Tian; Shanfa Xu; Yu Qiao; Bei Dou; Jingguang You,,,,,https://doi.org/10.3799/dqkx.2021.252,zh,True,diamond,primary_topic.subfield.id:1702,4,0.2,10,0,0
https://openalex.org/W4312696190,Survey of Anomaly Detection Techniques in Intelligent Surveillance Systems,2022,2022-04-01,article,1.0,0.2,0.0,9.0,Anomaly Detection Techniques and Applications,Anomaly detection; Abnormality; Computer security; Computer science; Anomaly (physics); Risk analysis (engineering); Business; Data mining; Psychology,Anomaly Detection Techniques and Applications,Artificial Intelligence,Computer Science,Physical Sciences,Diyala Journal for Pure Science,journal,Viean Fuaad Abd; Narjis Mezaal,,,,,https://doi.org/10.24237/djps.1804.594b,en,True,gold,primary_topic.subfield.id:1702,4,0.2,2,0,0
https://openalex.org/W4312725321,An Ontological Analysis of Digital Technology,2022,2022-01-01,book-chapter,1.0,0.2,0.0,20.0,Semantic Web and Ontologies; Big Data and Business Intelligence; Information Systems Theories and Implementation,Computer science; Ontology; CLARITY; Transformational leadership; Domain (mathematical analysis); Function (biology); Digital transformation; Information technology; Data science; World Wide Web; Mathematics; Epistemology; Management,Semantic Web and Ontologies,Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Sílvia Bogéa Gomes; Flávia Maria Santoro; Miguel Mira da Silva,University of Lisbon; Instituto de Novas Tecnologias,https://openalex.org/I141596103; https://openalex.org/I4210103604,PT,Portugal,https://doi.org/10.1007/978-3-031-17995-2_7,en,False,closed,primary_topic.subfield.id:1702,4,0.2,3,2,1
https://openalex.org/W4312734307,Japan Association of Mineralogical Sciences,2022,2022-08-01,article,1.0,0.2,0.0,0.0,Geochemistry and Geologic Mapping,Association (psychology); Geology; Geochemistry; Archaeology; Geography; Philosophy; Epistemology,Geochemistry and Geologic Mapping,Artificial Intelligence,Computer Science,Physical Sciences,Elements,journal,,,,,,https://doi.org/10.2138/gselements.18.4.276,en,True,bronze,primary_topic.subfield.id:1702,4,0.2,0,0,0
https://openalex.org/W4312788379,The digital “militant democracy”: An analysis of platform regulation in Germany and at EU level,2022,2022-01-01,article,1.0,0.2,0.0,0.0,"Hate Speech and Cyberbullying Detection; Freedom of Expression and Defamation; Digitalization, Law, and Regulation",Militant; Democracy; Dignity; Political science; Legislator; Treaty; German; Context (archaeology); Law; Human rights; Constitution; Law and economics; Sociology; Politics; Legislation,Hate Speech and Cyberbullying Detection,Artificial Intelligence,Computer Science,Physical Sciences,UFITA - Archiv für Medienrecht und Medienwissenschaft,journal,Nils V. Langensteiner,,,,,https://doi.org/10.5771/2568-9185-2022-1-149,en,False,closed,primary_topic.subfield.id:1702,4,0.2,1,0,0
https://openalex.org/W4312803707,On the Use of LSTM-RNN for Detecting Audio Spoofing Attacks,2022,2022-06-01,article,1.0,0.2,0.0,20.0,Speech Recognition and Synthesis; Speech and Audio Processing; Music and Audio Processing,Recurrent neural network; Computer science; Spoofing attack; Mel-frequency cepstrum; Speech recognition; Feature (linguistics); Artificial intelligence; Long short term memory; Deep learning; Cepstrum; Feature extraction; Machine learning; Pattern recognition (psychology); Artificial neural network,Speech Recognition and Synthesis,Artificial Intelligence,Computer Science,Physical Sciences,,,Lian Huang; Jinhong Zhao,Guangzhou Academy of Special Equipment Inspection and Testing,https://openalex.org/I4210100872,CN,China,https://doi.org/10.1109/icdiime56946.2022.00040,en,False,closed,primary_topic.subfield.id:1702,4,0.2,2,1,1
https://openalex.org/W4312834830,An Ontology for Ontology Metrics: Creating a Shared Understanding of Measurable Attributes for Humans and Machines,2022,2022-01-01,article,1.0,0.2,0.0,0.0,Semantic Web and Ontologies,Ontology; Computer science; Process ontology; Upper ontology; Ontology alignment; Ontology-based data integration; Information retrieval; Semantic Web,Semantic Web and Ontologies,Artificial Intelligence,Computer Science,Physical Sciences,,,Achim Reiz; Kurt Sandkuhl,University of Rostock,https://openalex.org/I4665924,DE,Germany,https://doi.org/10.5220/0011551500003335,en,True,gold,primary_topic.subfield.id:1702,4,0.2,2,1,1
https://openalex.org/W4312840956,ICU Mortality Prediction Using Long Short-Term Memory Networks,2022,2022-01-01,book-chapter,1.0,0.2,0.0,18.0,Machine Learning in Healthcare; Time Series Analysis and Forecasting; Healthcare Technology and Patient Monitoring,Computer science; Context (archaeology); Multivariate statistics; Time series; Intensive care; Frame (networking); Data mining; Term (time); Artificial intelligence; Multivariate analysis; Long short term memory; Machine learning; Intensive care medicine; Recurrent neural network; Medicine; Artificial neural network,Machine Learning in Healthcare,Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Manel Mili; Asma Kerkeni; Asma Ben Abdallah; Mohamed Hédi Bedoui,University of Monastir,https://openalex.org/I166928557,TN,Tunisia,https://doi.org/10.1007/978-3-031-21753-1_24,en,True,green,primary_topic.subfield.id:1702,4,0.2,4,1,1
https://openalex.org/W4312854525,Bridging Between LegalRuleML and TPTP for Automated Normative Reasoning,2022,2022-01-01,book-chapter,1.0,0.2,0.0,25.0,"Logic, Reasoning, and Knowledge; Semantic Web and Ontologies; Multi-Agent Systems and Negotiation",Computer science; Normative; Automated reasoning; Bridging (networking); Artificial intelligence; Bridge (graph theory); Natural language processing; Programming language,"Logic, Reasoning, and Knowledge",Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Alexander Steen; David Fuenmayor,Universität Greifswald; University of Luxembourg; University of Bamberg,https://openalex.org/I36522303; https://openalex.org/I186903577; https://openalex.org/I94626330,DE; LU,Germany; Luxembourg,https://doi.org/10.1007/978-3-031-21541-4_16,en,False,closed,primary_topic.subfield.id:1702,4,0.2,2,3,2
https://openalex.org/W4312870448,DISTRIBUTION OF HEAVY METALS IN RESIDUAL SEDIMENTS FROM TIGRIS AND EUPHRATES AND SHATT AI- ARAB RIVER,2022,2022-01-01,article,1.0,0.2,0.0,15.0,Geochemistry and Geologic Mapping; Heavy metals in environment,Cadmium; Sediment; Environmental chemistry; Manganese; Total organic carbon; Silt; Inductively coupled plasma; Heavy metals; Chemistry; Nickel; Mineralogy; Animal science; Geology,Geochemistry and Geologic Mapping,Artificial Intelligence,Computer Science,Physical Sciences,International Journal of Agriculture Environment and Bioresearch,journal,Shahinaz R.A Al-Shawi; Hamzah A. Kadhim; Hamid T. Al‐Saad,University of Basrah,https://openalex.org/I126633494,IQ,Iraq,https://doi.org/10.35410/ijaeb.2022.5775,en,True,diamond,primary_topic.subfield.id:1702,4,0.2,3,1,1
