paper_id,title,publication_year,publication_date,publication_type,citation_count,citations_per_year,fwci,referenced_works_count,topics,keywords,primary_topic,primary_subfield,primary_field,primary_domain,venue_source,venue_type,authors,institutions,institution_ids,countries,country_names,doi,language,is_oa,oa_status,search_term_used,paper_age,citation_velocity,author_count,institution_count,country_count
https://openalex.org/W4294363511,Automated Localization and Segmentation of Mononuclear Cell Aggregates in Kidney Histological Images Using Deep Learning,2022,2022-01-01,article,3.0,0.6,0.2776,22.0,AI in cancer detection; Medical Image Segmentation Techniques,Segmentation; Artificial intelligence; Peripheral blood mononuclear cell; Deep learning; Computer science; Computer vision; Biology,AI in cancer detection,Artificial Intelligence,Computer Science,Physical Sciences,Clinical Pathology & Research Journal,journal,Dexter Hadley,University of Central Florida,https://openalex.org/I106165777,US,United States,https://doi.org/10.23880/cprj-16000140,en,True,diamond,primary_topic.subfield.id:1702,4,0.6,1,1,1
https://openalex.org/W4294608979,Word by Word Labelling of Romanized Sindhi Text by using Online Python Tool,2022,2022-01-01,article,3.0,0.6,0.4166,21.0,"Natural Language Processing Techniques; Mathematics, Computing, and Information Processing; Lexicography and Language Studies",Computer science; Romanization; Python (programming language); Natural language processing; Artificial intelligence; Noun; Scripting language; Word (group theory); Part of speech; Newspaper; Linguistics,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,International Journal of Advanced Computer Science and Applications,journal,Irum Naz Sodhar; Abdul Hafeez Buller; Suriani Sulaiman; Anam Naz Sodhar,"Quaid-e-Awam University of Engineering, Science and Technology; International Islamic University Malaysia",https://openalex.org/I65146876; https://openalex.org/I4164984,PK; MY,Pakistan; Malaysia,https://doi.org/10.14569/ijacsa.2022.0130831,en,True,diamond,primary_topic.subfield.id:1702,4,0.6,4,2,2
https://openalex.org/W4294811453,Beta Distribution based XCS Classifier System,2022,2022-07-18,article,3.0,0.6,0.3116,15.0,Evolutionary Algorithms and Applications; Metaheuristic Optimization Algorithms Research,Classifier (UML); Artificial intelligence; Hyperparameter; Pattern recognition (psychology); Generality; Machine learning; Computer science; Random subspace method; Mathematics,Evolutionary Algorithms and Applications,Artificial Intelligence,Computer Science,Physical Sciences,2022 IEEE Congress on Evolutionary Computation (CEC),conference,Hiroki Shiraishi; Yohei Havamizu; Hiroyuki Satō; Keiki Takadama,University of Electro-Communications; Binghamton University,https://openalex.org/I20529979; https://openalex.org/I123946342,JP; US,Japan; United States,https://doi.org/10.1109/cec55065.2022.9870314,en,False,closed,primary_topic.subfield.id:1702,4,0.6,4,2,2
https://openalex.org/W4295036679,Challenges Encountered by Artificial Intelligence Applications in Today’s Interconnected World,2022,2022-07-20,article,3.0,0.6,0.3118,19.0,Explainable Artificial Intelligence (XAI); Artificial Intelligence in Healthcare and Education; COVID-19 diagnosis using AI,Artificial intelligence; Transparency (behavior); Computer science; Artificial general intelligence; Applications of artificial intelligence; Key (lock); Data science; Computer security,Explainable Artificial Intelligence (XAI),Artificial Intelligence,Computer Science,Physical Sciences,"2022 International Conference on Electrical, Computer and Energy Technologies (ICECET)",conference,Amin Al Ka’bi,Australian College of Kuwait,https://openalex.org/I67042835,KW,Kuwait,https://doi.org/10.1109/icecet55527.2022.9873465,en,False,closed,primary_topic.subfield.id:1702,4,0.6,1,1,1
https://openalex.org/W4295037416,A Robust Approach to Adversarial Attack on Tabular Data for Classification Algorithm Testing,2022,2022-08-24,article,3.0,0.6,0.398,14.0,Adversarial Robustness in Machine Learning; Anomaly Detection Techniques and Applications; Advanced Malware Detection Techniques,Generality; Adversarial system; Computer science; Robustness (evolution); Artificial intelligence; Classifier (UML); Machine learning; Support vector machine; Algorithm; Data mining; Pattern recognition (psychology),Adversarial Robustness in Machine Learning,Artificial Intelligence,Computer Science,Physical Sciences,,,Lunhao Ju; Ruijing Cui; Jianbin Sun; Zituo Li,National University of Defense Technology,https://openalex.org/I170215575,CN,China,https://doi.org/10.1109/bigdia56350.2022.9874200,en,False,closed,primary_topic.subfield.id:1702,4,0.6,4,1,1
https://openalex.org/W4295124881,Confluence Framework: Proving Confluence with CONFident,2022,2022-01-01,book-chapter,3.0,0.6,1.0271,29.0,"Logic, programming, and type systems; Logic, Reasoning, and Knowledge; Formal Methods in Verification",Confluence; Rewriting; Term (time); Computer science; Modular design; Programming language; Context (archaeology); Semantics (computer science); Operational semantics; Theoretical computer science,"Logic, programming, and type systems",Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Raúl Gutiérrez; Miguel Vítores; Salvador Lucas,Universidad Politécnica de Madrid; Universitat Politècnica de València,https://openalex.org/I88060688; https://openalex.org/I60053951,ES,Spain,https://doi.org/10.1007/978-3-031-16767-6_2,en,False,closed,primary_topic.subfield.id:1702,4,0.6,3,2,1
https://openalex.org/W4295763365,Application of the Whole Language Teaching Method in the Teaching of English Vocabulary Based on the Multimedia Environment of the Internet of Things,2022,2022-01-01,article,3.0,0.6,0.414,37.0,Educational Technology and Pedagogy,Vocabulary; Computer science; Teaching method; Mathematics education; The Internet; Language education; Multimedia; Field (mathematics); Language acquisition; Teaching and learning center; Psychology; Linguistics; World Wide Web,Educational Technology and Pedagogy,Artificial Intelligence,Computer Science,Physical Sciences,Frontiers in Educational Research,journal,<p>Hua Sun</p>,Beijing University of Civil Engineering and Architecture,https://openalex.org/I62853816,CN,China,https://doi.org/10.25236/fer.2022.050408,en,True,diamond,primary_topic.subfield.id:1702,4,0.6,1,1,1
https://openalex.org/W4295767971,Comparison of aggregation classes in ensemble classifiers for high dimensional datasets,2022,2022-07-18,article,3.0,0.6,0.3118,41.0,Neural Networks and Applications; Gene expression and cancer classification; Face and Expression Recognition,Computer science; Ranking (information retrieval); Artificial intelligence; Machine learning; Pattern recognition (psychology); Random subspace method; Data mining; Classifier (UML),Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,2022 IEEE International Conference on Fuzzy Systems (FUZZ-IEEE),conference,Jan G. Bazan; Stanisława Bazan‐Socha; Urszula Bentkowska; Wojciech Gałka; Marcin Mrukowicz; Lech Zaręba,Institute of Computer Science; Jagiellonian University,https://openalex.org/I4210087266; https://openalex.org/I126596746,PL,Poland,https://doi.org/10.1109/fuzz-ieee55066.2022.9882768,en,False,closed,primary_topic.subfield.id:1702,4,0.6,6,2,1
https://openalex.org/W4295940348,Investigations on Meta Review Generation from Peer Review Texts Leveraging Relevant Sub-tasks in the Peer Review Pipeline,2022,2022-01-01,book-chapter,3.0,0.6,1.0286,24.0,Topic Modeling; Software Engineering Research; Sentiment Analysis and Opinion Mining,Computer science; Automatic summarization; Pipeline (software); Set (abstract data type); Process (computing); Information retrieval; Data science; Programming language,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Asheesh Kumar; Tirthankar Ghosal; Saprativa Bhattacharjee; Asif Ekbal,Indian Institute of Technology Patna; Charles University,https://openalex.org/I132153292; https://openalex.org/I21250087,IN; CZ,India; Czechia,https://doi.org/10.1007/978-3-031-16802-4_17,en,False,closed,primary_topic.subfield.id:1702,4,0.6,4,2,2
https://openalex.org/W4295995921,ADHHI airborne hyperspectral imager: camera structure and geometric correction,2022,2022-09-16,article,3.0,0.6,0.3979,11.0,Geochemistry and Geologic Mapping; Remote-Sensing Image Classification; Satellite Image Processing and Photogrammetry,Hyperspectral imaging; Remote sensing; Computer science; Computer vision; Artificial intelligence; Environmental science; Geology,Geochemistry and Geologic Mapping,Artificial Intelligence,Computer Science,Physical Sciences,,,Jieke Dong; Yansong Duan; Qi Zhou; Xinbo Zhao,Wuhan University,https://openalex.org/I37461747,CN,China,https://doi.org/10.1117/12.2643771,en,False,closed,primary_topic.subfield.id:1702,4,0.6,4,1,1
https://openalex.org/W4296107735,OPTIMASI QUERY DATABASE WEBSCRAPING PADA JURNAL SINTA,2022,2022-09-14,article,3.0,0.6,0.4162,9.0,Edcuational Technology Systems; Data Mining and Machine Learning Applications; Blockchain Technology in Education and Learning,Accreditation; Physics; Mathematics; Medicine; Medical education,Edcuational Technology Systems,Artificial Intelligence,Computer Science,Physical Sciences,JATISI (Jurnal Teknik Informatika dan Sistem Informasi),journal,Selva Indah Nurhafida,Universitas Wijaya Putra,https://openalex.org/I2800024422,ID,Indonesia,https://doi.org/10.35957/jatisi.v9i3.2806,id,True,diamond,primary_topic.subfield.id:1702,4,0.6,1,1,1
https://openalex.org/W4296120245,Particle swarm optimization algorithm with Gaussian exponential model to predict daily and monthly global solar radiation in Northeast China,2022,2022-09-17,article,3.0,0.6,0.4164,68.0,Solar Radiation and Photovoltaics; Photovoltaic System Optimization Techniques; Solar Thermal and Photovoltaic Systems,Particle swarm optimization; Mathematics; Mean squared error; Algorithm; Meteorology; Environmental science; China; Empirical modelling; Statistics; Atmospheric sciences; Geography; Computer science; Simulation; Physics,Solar Radiation and Photovoltaics,Artificial Intelligence,Computer Science,Physical Sciences,Environmental Science and Pollution Research,journal,Yue Jia; Hui Wang; Pengcheng Li; Yongjun Su; Fengchun Wang; Shuyi Huo,Hebei University; North China University of Water Resources and Electric Power,https://openalex.org/I43337087; https://openalex.org/I198645480,CN,China,https://doi.org/10.1007/s11356-022-22934-9,en,False,closed,primary_topic.subfield.id:1702,4,0.6,6,2,1
https://openalex.org/W4296190958,Rancang Bangun Sistem Informasi Data Penjualan Motor Menggunakan Metode Object Oriented Analysis And Design Dengan UML Modelling,2020,2020-06-29,article,3.0,0.42857142857142855,0.408,0.0,Edcuational Technology Systems; Decision Support System Applications; Multimedia Learning Systems,Unified Modeling Language; Payment; Computer science; Database; Object-oriented analysis and design; Process (computing); Activity diagram; World Wide Web; Operating system,Edcuational Technology Systems,Artificial Intelligence,Computer Science,Physical Sciences,INTECOMS Journal of Information Technology and Computer Science,journal,Arta Utama; Muhammad Luthfi Hamzah; Eki Saputra; Sutoyo Sutoyo,Universitas Islam Negeri Sultan Syarif Kasim Riau,https://openalex.org/I4210103357,ID,Indonesia,https://doi.org/10.31539/intecoms.v3i1.1294,en,True,diamond,primary_topic.subfield.id:1702,6,0.42857142857142855,4,1,1
https://openalex.org/W4296191020,Analisa Nilai Kesenjangan Pengetahuan Menggunakan Metode Importance and Performance Analysis pada Model Tiwana,2020,2020-12-19,article,3.0,0.42857142857142855,0.408,0.0,Edcuational Technology Systems; Educational Methods and Media Use,Physics,Edcuational Technology Systems,Artificial Intelligence,Computer Science,Physical Sciences,INTECOMS Journal of Information Technology and Computer Science,journal,Ahmad Taufik; Suwaebatul Aslamiyah,Gunadarma University,https://openalex.org/I4210087516,ID,Indonesia,https://doi.org/10.31539/intecoms.v3i2.1735,id,True,diamond,primary_topic.subfield.id:1702,6,0.42857142857142855,2,1,1
https://openalex.org/W4296440460,An Effective Machine Learning Approach for English-Arabic Transliteration,2022,2022-03-01,article,3.0,0.6,0.3118,19.0,Natural Language Processing Techniques; Topic Modeling; Text Readability and Simplification,Transliteration; Computer science; Natural language processing; Artificial intelligence; Alphabet; Process (computing); Romanization; Word (group theory); Arabic; Linguistics; Programming language,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,2022 4th International Conference on Natural Language Processing (ICNLP),conference,Mohamed M. Abd El-Wahab; Faisal N. Abu-Khzam; Jamal El Den,Charles Darwin University; Lebanese American University,https://openalex.org/I29894533; https://openalex.org/I56306041,AU; LB,Australia; Lebanon,https://doi.org/10.1109/icnlp55136.2022.00063,en,False,closed,primary_topic.subfield.id:1702,4,0.6,3,2,2
https://openalex.org/W4296641102,Initial Stage of the COVID-19 Pandemic: A Perspective on Health Risk Communications in the Restaurant Industry,2022,2022-09-22,article,3.0,0.6,0.4162,65.0,Sentiment Analysis and Opinion Mining; COVID-19 Pandemic Impacts; Digital Marketing and Social Media,Disgust; Sadness; Anger; Sentiment analysis; Coronavirus disease 2019 (COVID-19); Social media; Pandemic; Psychology; Anticipation (artificial intelligence); Perspective (graphical); Marketing; Social psychology; Medicine; Business; Disease; Political science; Computer science; Infectious disease (medical specialty); Pathology,Sentiment Analysis and Opinion Mining,Artificial Intelligence,Computer Science,Physical Sciences,International Journal of Environmental Research and Public Health,journal,Xi Wang; Liang Tang; Linan Zhang; Jie Zheng,Beijing Normal-Hong Kong Baptist University; Iowa State University,https://openalex.org/I12615008; https://openalex.org/I173911158,CN; US,China; United States,https://doi.org/10.3390/ijerph191911961,en,True,gold,primary_topic.subfield.id:1702,4,0.6,4,2,2
https://openalex.org/W4296863993,Toward Second-Order Covariation: Comparing Two Case Studies on the Modeling of a Physical Phenomenon,2021,2021-01-01,article,3.0,0.5,0.377,0.0,Neural Networks and Applications,Phenomenon; Order (exchange); Computer science; Statistical physics; Theoretical computer science; Epistemology; Physics; Economics,Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,Proceedings of the 2021 AERA Annual Meeting,conference,Sara Bagossi,,,,,https://doi.org/10.3102/1688398,en,True,green,primary_topic.subfield.id:1702,5,0.5,1,0,0
