paper_id,title,publication_year,publication_date,publication_type,citation_count,citations_per_year,fwci,referenced_works_count,topics,keywords,primary_topic,primary_subfield,primary_field,primary_domain,venue_source,venue_type,authors,institutions,institution_ids,countries,country_names,doi,language,is_oa,oa_status,search_term_used,paper_age,citation_velocity,author_count,institution_count,country_count
https://openalex.org/W4411539540,A neuropsychological examination of the nature of perceived person–environment fit.,2025,2025-06-23,article,2.0,1.0,3.676,0.0,Cognitive Science and Mapping; Paranormal Experiences and Beliefs; Psychological Testing and Assessment,Psychology; Neuropsychology; Person–environment fit; Social psychology; Cognitive psychology; Cognition; Psychiatry,Cognitive Science and Mapping,Artificial Intelligence,Computer Science,Physical Sciences,Journal of Applied Psychology,journal,Aichia Chuang; Yuping Chen; Tsung-Ren Huang; Hsu-Min Lee,University of North Carolina at Greensboro; National Taipei University of Business; National Taiwan University,https://openalex.org/I169335092; https://openalex.org/I43566213; https://openalex.org/I16733864,US; TW,United States; Taiwan,https://doi.org/10.1037/apl0001294,en,False,closed,primary_topic.subfield.id:1702,1,1.0,4,3,2
https://openalex.org/W4411539912,Generating long-term stable squeezed states via multiple pump noise suppression,2025,2025-06-23,article,2.0,1.0,3.8114,36.0,Neural Networks and Applications; Music and Audio Processing; Blind Source Separation Techniques,Optics; Term (time); Noise (video); Physics; Phase noise; Computer science,Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,Optics Letters,journal,Lijun Gao; Shaoping Shi; Bo Lü; Li-ang Zheng; Long Tian; Wei Li; Yajun Wang; Yaohui Zheng,Shanxi University; Shanxi University of Traditional Chinese Medicine,https://openalex.org/I181877577; https://openalex.org/I4210142037,CN,China,https://doi.org/10.1364/ol.568435,en,False,closed,primary_topic.subfield.id:1702,1,1.0,8,2,1
https://openalex.org/W4411541881,How Do Users Identify and Perceive Stereotypes? Understanding User Perspectives on Stereotypical Biases in Large Language Models,2025,2025-06-23,article,2.0,1.0,4.3465,44.0,Hate Speech and Cyberbullying Detection; Social Media and Politics; Computational and Text Analysis Methods,Computer science; Natural language processing; Human–computer interaction; Cognitive psychology; Psychology,Hate Speech and Cyberbullying Detection,Artificial Intelligence,Computer Science,Physical Sciences,,,Hyunseung Lim; Dasom Choi; Hwajung Hong,Korea Advanced Institute of Science and Technology,https://openalex.org/I157485424,KR,South Korea,https://doi.org/10.1145/3715275.3732207,en,True,gold,primary_topic.subfield.id:1702,1,1.0,3,1,1
https://openalex.org/W4411549655,FactIR: A Real-World Zero-shot Open-Domain Retrieval Benchmark for Fact-Checking,2025,2025-05-08,article,2.0,1.0,3.6752,13.0,Topic Modeling; Misinformation and Its Impacts; Advanced Text Analysis Techniques,Benchmark (surveying); Computer science; Zero (linguistics); Open domain; Shot (pellet); Domain (mathematical analysis); Artificial intelligence; Mathematics; Geography,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,,,V Venktesh; Vinay Setty,Delft University of Technology; University of Stavanger,https://openalex.org/I98358874; https://openalex.org/I92008406,NL; NO,Netherlands; Norway,https://doi.org/10.1145/3701716.3715300,en,True,gold,primary_topic.subfield.id:1702,1,1.0,2,2,2
https://openalex.org/W4411550366,Adultification Bias in LLMs and Text-to-Image Models,2025,2025-06-23,article,2.0,1.0,3.8307,41.0,Natural Language Processing Techniques; Topic Modeling; Authorship Attribution and Profiling,Computer science; Image (mathematics); Artificial intelligence,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,,,Jane Castleman; Aleksandra Korolova,Princeton University,https://openalex.org/I20089843,US,United States,https://doi.org/10.1145/3715275.3732178,en,True,gold,primary_topic.subfield.id:1702,1,1.0,2,1,1
https://openalex.org/W4411550458,Privacy of Groups in Dense Street Imagery,2025,2025-06-23,article,2.0,1.0,4.3465,82.0,"Internet Traffic Analysis and Secure E-voting; Privacy, Security, and Data Protection; Privacy-Preserving Technologies in Data",Computer science; Internet privacy; Computer security,Internet Traffic Analysis and Secure E-voting,Artificial Intelligence,Computer Science,Physical Sciences,,,Matt Franchi; Hauke Sandhaus; Madiha Zahrah Choksi; Severin Engelmann; Wendy Ju; Helen Nissenbaum,Cornell University; Jacobs Institute,https://openalex.org/I205783295; https://openalex.org/I4210149000,US,United States,https://doi.org/10.1145/3715275.3732185,en,False,closed,primary_topic.subfield.id:1702,1,1.0,6,2,1
https://openalex.org/W4411550465,Understanding the Effects of Explaining Predictive but Unintuitive Features in Human-XAI Interaction,2025,2025-06-23,article,2.0,1.0,3.6853,55.0,Explainable Artificial Intelligence (XAI); Human-Automation Interaction and Safety; Data Visualization and Analytics,Computer science; Artificial intelligence,Explainable Artificial Intelligence (XAI),Artificial Intelligence,Computer Science,Physical Sciences,,,Jiaming Qu; Jaime Arguello; Yue Wang,University of North Carolina at Chapel Hill,https://openalex.org/I114027177,US,United States,https://doi.org/10.1145/3715275.3732021,en,True,gold,primary_topic.subfield.id:1702,1,1.0,3,1,1
https://openalex.org/W4411550816,Variable Fractional Network Evolutionary Game for Distributed Resilient Task Allocation in Heterogeneous Multi-Robot Systems,2025,2025-06-23,article,2.0,1.0,4.3465,70.0,Reinforcement Learning in Robotics; Distributed Control Multi-Agent Systems; Metaheuristic Optimization Algorithms Research,Computer science; Task (project management); Variable (mathematics); Game theory; Robot; Distributed computing; Artificial intelligence; Engineering; Mathematics; Mathematical economics,Reinforcement Learning in Robotics,Artificial Intelligence,Computer Science,Physical Sciences,IEEE Transactions on Intelligent Transportation Systems,journal,Yuxian Duan; Jian Huang; Zhongjie Zhang; Hanqiang Deng,National University of Defense Technology,https://openalex.org/I170215575,CN,China,https://doi.org/10.1109/tits.2025.3578626,en,False,closed,primary_topic.subfield.id:1702,1,1.0,4,1,1
https://openalex.org/W4411550904,Gat-Ti: Extracting Entities From Cyber Threat Intelligence Texts,2025,2025-04-11,article,2.0,1.0,5.7199,19.0,"Topic Modeling; Intelligence, Security, War Strategy; Authorship Attribution and Profiling",Computer science; Information retrieval,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,,,Dawei Zhao; Wenhao Sun; Yang Zhou; Lijuan Xu; Xin Li; Xiaohui Han,Qilu University of Technology; Shandong Academy of Sciences,https://openalex.org/I152269853; https://openalex.org/I4210142748,CN,China,https://doi.org/10.1109/ainit65432.2025.11035445,en,False,closed,primary_topic.subfield.id:1702,1,1.0,6,2,1
https://openalex.org/W4411550943,PanThreat: Global Resource-Based Anomaly Detection for APTs,2025,2025-05-05,article,2.0,1.0,5.4906,18.0,Anomaly Detection Techniques and Applications,Anomaly detection; Computer science; Anomaly (physics); Resource (disambiguation); Data mining; Computer network; Physics,Anomaly Detection Techniques and Applications,Artificial Intelligence,Computer Science,Physical Sciences,,,Wenhao Yan; Weichang Wu; Bingsheng Bi; Wei Qiao; Bo Jiang; Yuling Liu; Junrong Liu,Chinese Academy of Sciences; Institute of Information Engineering,https://openalex.org/I19820366; https://openalex.org/I4210156404,CN,China,https://doi.org/10.1109/cscwd64889.2025.11033519,en,False,closed,primary_topic.subfield.id:1702,1,1.0,7,2,1
